HPI,Rates,UE,FICO,Age,RollRate
-45,0.75,4.5,725,12,9.081293448
-40,0.75,4.5,725,12,8.101516897
-35,0.75,4.5,725,12,6.943676628
-30,0.75,4.5,725,12,5.955948086
-25,0.75,4.5,725,12,5.096167134
-20,0.75,4.5,725,12,4.384139813
-10,0.75,4.5,725,12,2.792069574
-5,0.75,4.5,725,12,2.130950348
0,0.75,4.5,725,12,1.656709469
5,0.75,4.5,725,12,1.321443253
10,0.75,4.5,725,12,1.098310971
15,0.75,4.5,725,12,0.954141271
20,0.75,4.5,725,12,0.839848009
-50,0.75,5,725,12,11.34344204
-45,0.75,5,725,12,10.61653784
-40,0.75,5,725,12,9.881773834
-35,0.75,5,725,12,8.93984843
-30,0.75,5,725,12,7.997882259
-25,0.75,5,725,12,7.113383582
-20,0.75,5,725,12,6.258922853
-10,0.75,5,725,12,4.785446747
-5,0.75,5,725,12,4.098365716
0,0.75,5,725,12,3.227709773
5,0.75,5,725,12,2.547341246
10,0.75,5,725,12,2.102297863
15,0.75,5,725,12,1.820069303
20,0.75,5,725,12,1.597055538
-50,0.75,7.5,725,12,10.25819738
-45,0.75,7.5,725,12,10.85641885
-40,0.75,7.5,725,12,11.32682384
-35,0.75,7.5,725,12,10.18589548
-30,0.75,7.5,725,12,10.84072797
-25,0.75,7.5,725,12,9.922681543
-20,0.75,7.5,725,12,10.49872398
-10,0.75,7.5,725,12,10.14677333
-5,0.75,7.5,725,12,10.31943246
0,0.75,7.5,725,12,9.552695379
5,0.75,7.5,725,12,9.461136806
10,0.75,7.5,725,12,8.879634439
15,0.75,7.5,725,12,8.492562736
20,0.75,7.5,725,12,8.356724699
-50,1,0,725,12,0.301545721
-45,1,0,725,12,0.218711327
-40,1,0,725,12,0.166519633
-35,1,0,725,12,0.130993298
-30,1,0,725,12,0.105212145
-25,1,0,725,12,0.085175598
-20,1,0,725,12,0.069564203
-10,1,0,725,12,0.045819361
-5,1,0,725,12,0.037385684
0,1,0,725,12,0.031064051
5,1,0,725,12,0.026444774
10,1,0,725,12,0.023127729
15,1,0,725,12,0.020635018
20,1,0,725,12,0.018619411
-50,1,0.5,725,12,0.355030438
-45,1,0.5,725,12,0.255703808
-40,1,0.5,725,12,0.193897829
-35,1,0.5,725,12,0.152181986
-30,1,0.5,725,12,0.122192443
-25,1,0.5,725,12,0.098938656
-20,1,0.5,725,12,0.080874102
-10,1,0.5,725,12,0.053490739
-5,1,0.5,725,12,0.043563431
0,1,0.5,725,12,0.036074684
5,1,0.5,725,12,0.030572038
10,1,0.5,725,12,0.026631527
15,1,0.5,725,12,0.023717703
20,1,0.5,725,12,0.021360743
-50,1,1,725,12,0.450294767
-45,1,1,725,12,0.320701241
-40,1,1,725,12,0.241598355
-35,1,1,725,12,0.188885383
-30,1,1,725,12,0.15148533
-25,1,1,725,12,0.122604125
-20,1,1,725,12,0.100273218
-10,1,1,725,12,0.06659756
-5,1,1,725,12,0.054102602
0,1,1,725,12,0.044612272
5,1,1,725,12,0.037598226
10,1,1,725,12,0.032593332
15,1,1,725,12,0.028960942
20,1,1,725,12,0.02602192
-50,1,1.5,725,12,0.629444338
-45,1,1.5,725,12,0.440361434
-40,1,1.5,725,12,0.328247925
-35,1,1.5,725,12,0.25494399
-30,1,1.5,725,12,0.203859964
-25,1,1.5,725,12,0.164698193
-20,1,1.5,725,12,0.134641245
-10,1,1.5,725,12,0.089676997
-5,1,1.5,725,12,0.072616259
0,1,1.5,725,12,0.059581046
5,1,1.5,725,12,0.049899528
10,1,1.5,725,12,0.043021567
15,1,1.5,725,12,0.038126552
20,1,1.5,725,12,0.034165899
-50,1,2.5,725,12,1.766558821
-45,1,2.5,725,12,1.154935004
-40,1,2.5,725,12,0.824893519
-35,1,2.5,725,12,0.622571289
-30,1,2.5,725,12,0.489162018
-25,1,2.5,725,12,0.390161183
-20,1,2.5,725,12,0.316328587
-10,1,2.5,725,12,0.209315249
-5,1,2.5,725,12,0.167839727
0,1,2.5,725,12,0.13610143
5,1,2.5,725,12,0.112495787
10,1,2.5,725,12,0.095923989
15,1,2.5,725,12,0.084531559
20,1,2.5,725,12,0.075332191
-50,1,3.5,725,12,6.358737726
-45,1,3.5,725,12,4.661497029
-40,1,3.5,725,12,3.131710706
-35,1,3.5,725,12,2.242220683
-30,1,3.5,725,12,1.690615527
-25,1,3.5,725,12,1.303507918
-20,1,3.5,725,12,1.029164157
-10,1,3.5,725,12,0.655809366
-5,1,3.5,725,12,0.515983114
0,1,3.5,725,12,0.411353781
5,1,3.5,725,12,0.334890852
10,1,3.5,725,12,0.282308017
15,1,3.5,725,12,0.247174158
20,1,3.5,725,12,0.219003602
-50,1,4.5,725,12,10.3765474
-45,1,4.5,725,12,9.509428839
-40,1,4.5,725,12,8.190491326
-35,1,4.5,725,12,6.959686447
-30,1,4.5,725,12,5.931581243
-25,1,4.5,725,12,5.068869719
-20,1,4.5,725,12,4.078382791
-10,1,4.5,725,12,2.482364053
-5,1,4.5,725,12,1.90665933
0,1,4.5,725,12,1.486871579
5,1,4.5,725,12,1.187450903
10,1,4.5,725,12,0.987192898
15,1,4.5,725,12,0.857409734
20,1,4.5,725,12,0.754402185
-50,1,5,725,12,11.29942466
-45,1,5,725,12,10.59491249
-40,1,5,725,12,9.85111845
-35,1,5,725,12,9.168083727
-30,1,5,725,12,8.07592323
-25,1,5,725,12,7.119081424
-20,1,5,725,12,6.237671498
-10,1,5,725,12,4.749428232
-5,1,5,725,12,3.656641529
0,1,5,725,12,2.847576908
5,1,5,725,12,2.266454914
10,1,5,725,12,1.878643903
15,1,5,725,12,1.629836893
20,1,5,725,12,1.431973411
-50,1,7.5,725,12,12.53831801
-45,1,7.5,725,12,12.66019849
-40,1,7.5,725,12,11.26475738
-35,1,7.5,725,12,11.84278122
-30,1,7.5,725,12,10.78801365
-25,1,7.5,725,12,11.3420445
-20,1,7.5,725,12,11.76481618
-10,1,7.5,725,12,11.15066998
-5,1,7.5,725,12,10.28406496
0,1,7.5,725,12,10.17350319
5,1,7.5,725,12,9.758619972
10,1,7.5,725,12,9.138701341
15,1,7.5,725,12,8.834652539
20,1,7.5,725,12,8.453520796
-50,1.5,0,725,12,0.290430254
-45,1.5,0,725,12,0.210666271
-40,1.5,0,725,12,0.160276204
-35,1.5,0,725,12,0.125853332
-30,1.5,0,725,12,0.100778821
-25,1.5,0,725,12,0.081353375
-20,1.5,0,725,12,0.066204297
-10,1.5,0,725,12,0.043552068
-5,1.5,0,725,12,0.035698916
0,1.5,0,725,12,0.029850068
5,1.5,0,725,12,0.025577762
10,1.5,0,725,12,0.022480581
15,1.5,0,725,12,0.020126469
20,1.5,0,725,12,0.018220836
-50,1.5,0.5,725,12,0.334006806
-45,1.5,0.5,725,12,0.240481636
-40,1.5,0.5,725,12,0.182183523
-35,1.5,0.5,725,12,0.142721313
-30,1.5,0.5,725,12,0.114244852
-25,1.5,0.5,725,12,0.0922342
-20,1.5,0.5,725,12,0.075124146
-10,1.5,0.5,725,12,0.049578445
-5,1.5,0.5,725,12,0.040545483
0,1.5,0.5,725,12,0.033776864
5,1.5,0.5,725,12,0.028809888
10,1.5,0.5,725,12,0.025223312
15,1.5,0.5,725,12,0.022538616
20,1.5,0.5,725,12,0.020365204
-50,1.5,1,725,12,0.412159676
-45,1.5,1,725,12,0.293149252
-40,1.5,1,725,12,0.220516119
-35,1.5,1,725,12,0.172043627
-30,1.5,1,725,12,0.137544591
-25,1.5,1,725,12,0.110991466
-20,1.5,1,725,12,0.090457483
-10,1.5,1,725,12,0.05989221
-5,1.5,1,725,12,0.048825809
0,1.5,1,725,12,0.040476358
5,1.5,1,725,12,0.034318545
10,1.5,1,725,12,0.029894954
15,1.5,1,725,12,0.026645304
20,1.5,1,725,12,0.024014639
-50,1.5,1.5,725,12,0.560635417
-45,1.5,1.5,725,12,0.390901516
-40,1.5,1.5,725,12,0.290608847
-35,1.5,1.5,725,12,0.225105539
-30,1.5,1.5,725,12,0.179394645
-25,1.5,1.5,725,12,0.144484723
-20,1.5,1.5,725,12,0.117712326
-10,1.5,1.5,725,12,0.07809773
-5,1.5,1.5,725,12,0.06340131
0,1.5,1.5,725,12,0.052242978
5,1.5,1.5,725,12,0.043977532
10,1.5,1.5,725,12,0.038077259
15,1.5,1.5,725,12,0.033832755
20,1.5,1.5,725,12,0.030397952
-50,1.5,2.5,725,12,1.526183675
-45,1.5,2.5,725,12,0.987762217
-40,1.5,2.5,725,12,0.700242673
-35,1.5,2.5,725,12,0.525408497
-30,1.5,2.5,725,12,0.4107074
-25,1.5,2.5,725,12,0.32614653
-20,1.5,2.5,725,12,0.26336572
-10,1.5,2.5,725,12,0.173228686
-5,1.5,2.5,725,12,0.138873167
0,1.5,2.5,725,12,0.112733975
5,1.5,2.5,725,12,0.093364257
10,1.5,2.5,725,12,0.079759127
15,1.5,2.5,725,12,0.070358608
20,1.5,2.5,725,12,0.062773794
-50,1.5,3.5,725,12,6.342765036
-45,1.5,3.5,725,12,3.95687644
-40,1.5,3.5,725,12,2.651023393
-35,1.5,3.5,725,12,1.886341019
-30,1.5,3.5,725,12,1.412977606
-25,1.5,3.5,725,12,1.082531735
-20,1.5,3.5,725,12,0.849698365
-10,1.5,3.5,725,12,0.535882219
-5,1.5,3.5,725,12,0.419989676
0,1.5,3.5,725,12,0.333876501
5,1.5,3.5,725,12,0.271314023
10,1.5,3.5,725,12,0.228446815
15,1.5,3.5,725,12,0.199823614
20,1.5,3.5,725,12,0.176929057
-50,1.5,4.5,725,12,11.24481506
-45,1.5,4.5,725,12,9.891432007
-40,1.5,4.5,725,12,8.275260548
-35,1.5,4.5,725,12,6.931023517
-30,1.5,4.5,725,12,5.750058131
-25,1.5,4.5,725,12,4.386113037
-20,1.5,4.5,725,12,3.393958405
-10,1.5,4.5,725,12,2.057917176
-5,1.5,4.5,725,12,1.574244784
0,1.5,4.5,725,12,1.222263723
5,1.5,4.5,725,12,0.972098389
10,1.5,4.5,725,12,0.805403204
15,1.5,4.5,725,12,0.697637983
20,1.5,4.5,725,12,0.612373728
-50,1.5,5,725,12,12.79604687
-45,1.5,5,725,12,11.52684889
-40,1.5,5,725,12,10.62300732
-35,1.5,5,725,12,9.318175762
-30,1.5,5,725,12,8.134828982
-25,1.5,5,725,12,7.082708453
-20,1.5,5,725,12,6.194089692
-10,1.5,5,725,12,3.930494863
-5,1.5,5,725,12,3.028893304
0,1.5,5,725,12,2.356769618
5,1.5,5,725,12,1.871459395
10,1.5,5,725,12,1.54714076
15,1.5,5,725,12,1.339037011
20,1.5,5,725,12,1.173763184
-50,1.5,7.5,725,12,12.45502968
-45,1.5,7.5,725,12,12.57099993
-40,1.5,7.5,725,12,13.04186868
-35,1.5,7.5,725,12,13.45074624
-30,1.5,7.5,725,12,12.27871148
-25,1.5,7.5,725,12,12.67169294
-20,1.5,7.5,725,12,11.70248604
-10,1.5,7.5,725,12,11.90722908
-5,1.5,7.5,725,12,10.96034665
0,1.5,7.5,725,12,10.48724925
5,1.5,7.5,725,12,9.840207034
10,1.5,7.5,725,12,9.251530914
15,1.5,7.5,725,12,8.834545049
20,1.5,7.5,725,12,8.450515992
-50,2,0,725,12,0.278733538
-45,2,0,725,12,0.201971804
-40,2,0,725,12,0.15344363
-35,2,0,725,12,0.12024789
-30,2,0,725,12,0.096047385
-25,2,0,725,12,0.077366593
-20,2,0,725,12,0.06282725
-10,2,0,725,12,0.041380478
-5,2,0,725,12,0.034057737
0,2,0,725,12,0.028621411
5,2,0,725,12,0.02464627
10,2,0,725,12,0.021744577
15,2,0,725,12,0.019522856
20,2,0,725,12,0.017722152
-50,2,0.5,725,12,0.315945821
-45,2,0.5,725,12,0.22720889
-40,2,0.5,725,12,0.171876974
-35,2,0.5,725,12,0.134380837
-30,2,0.5,725,12,0.107293927
-25,2,0.5,725,12,0.086430679
-20,2,0.5,725,12,0.070242833
-10,2,0.5,725,12,0.046374683
-5,2,0.5,725,12,0.038070022
0,2,0.5,725,12,0.031869617
5,2,0.5,725,12,0.027318329
10,2,0.5,725,12,0.024011268
15,2,0.5,725,12,0.021515718
20,2,0.5,725,12,0.019493332
-50,2,1,725,12,0.382967777
-45,2,1,725,12,0.271935237
-40,2,1,725,12,0.204215483
-35,2,1,725,12,0.159001737
-30,2,1,725,12,0.126788831
-25,2,1,725,12,0.102080483
-20,2,1,725,12,0.083007506
-10,2,1,725,12,0.05493089
-5,2,1,725,12,0.044931203
0,2,1,725,12,0.03741582
5,2,1,725,12,0.031875708
10,2,1,725,12,0.02787457
15,2,1,725,12,0.024910615
20,2,1,725,12,0.022509362
-50,2,1.5,725,12,0.511105664
-45,2,1.5,725,12,0.355364318
-40,2,1.5,725,12,0.263586552
-35,2,1.5,725,12,0.203703863
-30,2,1.5,725,12,0.161902355
-25,2,1.5,725,12,0.130090865
-20,2,1.5,725,12,0.105742142
-10,2,1.5,725,12,0.07005643
-5,2,1.5,725,12,0.057023735
0,2,1.5,725,12,0.047167261
5,2,1.5,725,12,0.039874085
10,2,1.5,725,12,0.034646555
15,2,1.5,725,12,0.030856687
20,2,1.5,725,12,0.027788357
-50,2,2.5,725,12,1.358113542
-45,2,2.5,725,12,0.872086884
-40,2,2.5,725,12,0.614822751
-35,2,2.5,725,12,0.459345899
-30,2,2.5,725,12,0.357727725
-25,2,2.5,725,12,0.283187106
-20,2,2.5,725,12,0.228045216
-10,2,2.5,725,12,0.149478401
-5,2,2.5,725,12,0.119893954
0,2,2.5,725,12,0.097470187
5,2,2.5,725,12,0.080889163
10,2,2.5,725,12,0.069231248
15,2,2.5,725,12,0.061142584
20,2,2.5,725,12,0.054618254
-50,2,3.5,725,12,5.681097592
-45,2,3.5,725,12,3.489272614
-40,2,3.5,725,12,2.321328528
-35,2,3.5,725,12,1.64123187
-30,2,3.5,725,12,1.222573211
-25,2,3.5,725,12,0.932067493
-20,2,3.5,725,12,0.728477225
-10,2,3.5,725,12,0.456258576
-5,2,3.5,725,12,0.356768903
0,2,3.5,725,12,0.283196456
5,2,3.5,725,12,0.229947152
10,2,3.5,725,12,0.193537422
15,2,3.5,725,12,0.169225718
20,2,3.5,725,12,0.149808332
-50,2,4.5,725,12,11.81661885
-45,2,4.5,725,12,10.01522397
-40,2,4.5,725,12,8.252165184
-35,2,4.5,725,12,6.593637505
-30,2,4.5,725,12,5.002199585
-25,2,4.5,725,12,3.806938307
-20,2,4.5,725,12,2.936924456
-10,2,4.5,725,12,1.768509401
-5,2,4.5,725,12,1.347966942
0,2,4.5,725,12,1.043075901
5,2,4.5,725,12,0.827191893
10,2,4.5,725,12,0.68379384
15,2,4.5,725,12,0.591266334
20,2,4.5,725,12,0.518225976
-50,2,5,725,12,12.74943238
-45,2,5,725,12,12.14461329
-40,2,5,725,12,10.84802043
-35,2,5,725,12,9.344444964
-30,2,5,725,12,8.10706778
-25,2,5,725,12,6.839265609
-20,2,5,725,12,5.440486918
-10,2,5,725,12,3.391801629
-5,2,5,725,12,2.607838542
0,2,5,725,12,2.023750322
5,2,5,725,12,1.602715147
10,2,5,725,12,1.321914088
15,2,5,725,12,1.141963779
20,2,5,725,12,0.999307024
-50,2,7.5,725,12,14.50646063
-45,2,7.5,725,12,14.53257072
-40,2,7.5,725,12,14.79619243
-35,2,7.5,725,12,13.39165756
-30,2,7.5,725,12,13.72794988
-25,2,7.5,725,12,13.90822117
-20,2,7.5,725,12,12.8504254
-10,2,7.5,725,12,12.36327141
-5,2,7.5,725,12,11.55259025
0,2,7.5,725,12,10.70367422
5,2,7.5,725,12,9.874772821
10,2,7.5,725,12,9.22720478
15,2,7.5,725,12,8.790999708
20,2,7.5,725,12,8.402502033
-50,2.5,0,725,12,0.272932586
-45,2.5,0,725,12,0.19766623
-40,2.5,0,725,12,0.150069633
-35,2.5,0,725,12,0.117495198
-30,2.5,0,725,12,0.093743662
-25,2.5,0,725,12,0.075441812
-20,2.5,0,725,12,0.061213997
-10,2.5,0,725,12,0.040353691
-5,2.5,0,725,12,0.033278238
0,2.5,0,725,12,0.028032138
5,2.5,0,725,12,0.024193717
10,2.5,0,725,12,0.021382982
15,2.5,0,725,12,0.019223717
20,2.5,0,725,12,0.017472524
-50,2.5,0.5,725,12,0.307340535
-45,2.5,0.5,725,12,0.220907863
-40,2.5,0.5,725,12,0.166999671
-35,2.5,0.5,725,12,0.130450549
-30,2.5,0.5,725,12,0.104038159
-25,2.5,0.5,725,12,0.083728936
-20,2.5,0.5,725,12,0.067987784
-10,2.5,0.5,725,12,0.04490916
-5,2.5,0.5,725,12,0.036936377
0,2.5,0.5,725,12,0.030992578
5,2.5,0.5,725,12,0.026628446
10,2.5,0.5,725,12,0.023448056
15,2.5,0.5,725,12,0.021039069
20,2.5,0.5,725,12,0.01908576
-50,2.5,1,725,12,0.369417003
-45,2.5,1,725,12,0.262152427
-40,2.5,1,725,12,0.196732723
-35,2.5,1,725,12,0.153040121
-30,2.5,1,725,12,0.12189638
-25,2.5,1,725,12,0.098046732
-20,2.5,1,725,12,0.079654475
-10,2.5,1,725,12,0.052717358
-5,2.5,1,725,12,0.043194538
0,2.5,1,725,12,0.03604932
5,2.5,1,725,12,0.030782459
10,2.5,1,725,12,0.026968817
15,2.5,1,725,12,0.024132482
20,2.5,1,725,12,0.021833609
-50,2.5,1.5,725,12,0.488390131
-45,2.5,1.5,725,12,0.33923741
-40,2.5,1.5,725,12,0.251407302
-35,2.5,1.5,725,12,0.194108292
-30,2.5,1.5,725,12,0.15409788
-25,2.5,1.5,725,12,0.123697469
-20,2.5,1.5,725,12,0.10045055
-10,2.5,1.5,725,12,0.066529131
-5,2.5,1.5,725,12,0.054230118
0,2.5,1.5,725,12,0.044944273
5,2.5,1.5,725,12,0.03807586
10,2.5,1.5,725,12,0.033142573
15,2.5,1.5,725,12,0.029552301
20,2.5,1.5,725,12,0.02664468
-50,2.5,2.5,725,12,1.279196169
-45,2.5,2.5,725,12,0.819110316
-40,2.5,2.5,725,12,0.576317869
-35,2.5,2.5,725,12,0.429890275
-30,2.5,2.5,725,12,0.334296901
-25,2.5,2.5,725,12,0.264312456
-20,2.5,2.5,725,12,0.212612995
-10,2.5,2.5,725,12,0.139192526
-5,2.5,2.5,725,12,0.111698586
0,2.5,2.5,725,12,0.090892507
5,2.5,2.5,725,12,0.075520312
10,2.5,2.5,725,12,0.064704835
15,2.5,2.5,725,12,0.057183683
20,2.5,2.5,725,12,0.051117359
-50,2.5,3.5,725,12,5.317886859
-45,2.5,3.5,725,12,3.258243647
-40,2.5,3.5,725,12,2.163024279
-35,2.5,3.5,725,12,1.5263338
-30,2.5,3.5,725,12,1.134935083
-25,2.5,3.5,725,12,0.863829145
-20,2.5,3.5,725,12,0.674146228
-10,2.5,3.5,725,12,0.42121572
-5,2.5,3.5,725,12,0.329146172
0,2.5,3.5,725,12,0.261177471
5,2.5,3.5,725,12,0.212050249
10,2.5,3.5,725,12,0.178479829
15,2.5,3.5,725,12,0.156056183
20,2.5,3.5,725,12,0.138155832
-50,2.5,4.5,725,12,12.37942194
-45,2.5,4.5,725,12,10.01410948
-40,2.5,4.5,725,12,8.153214
-35,2.5,4.5,725,12,6.102705003
-30,2.5,4.5,725,12,4.628540412
-25,2.5,4.5,725,12,3.521428977
-20,2.5,4.5,725,12,2.715816301
-10,2.5,4.5,725,12,1.633190407
-5,2.5,4.5,725,12,1.243905484
0,2.5,4.5,725,12,0.961805438
5,2.5,4.5,725,12,0.76219014
10,2.5,4.5,725,12,0.629679138
15,2.5,4.5,725,12,0.544196068
20,2.5,4.5,725,12,0.476757808
-50,2.5,5,725,12,13.94118726
-45,2.5,5,725,12,12.51142209
-40,2.5,5,725,12,10.89438453
-35,2.5,5,725,12,9.332813042
-30,2.5,5,725,12,7.926843308
-25,2.5,5,725,12,6.306358499
-20,2.5,5,725,12,5.018060628
-10,2.5,5,725,12,3.129108848
-5,2.5,5,725,12,2.406161483
0,2.5,5,725,12,1.866886114
5,2.5,5,725,12,1.477985326
10,2.5,5,725,12,1.2185529
15,2.5,5,725,12,1.052242273
20,2.5,5,725,12,0.92042082
-50,2.5,7.5,725,12,14.46805012
-45,2.5,7.5,725,12,14.49316631
-40,2.5,7.5,725,12,14.7609984
-35,2.5,7.5,725,12,14.97341965
-30,2.5,7.5,725,12,15.08543972
-25,2.5,7.5,725,12,14.95272622
-20,2.5,7.5,725,12,13.80097547
-10,2.5,7.5,725,12,12.57321588
-5,2.5,7.5,725,12,11.63017429
0,2.5,7.5,725,12,10.68161391
5,2.5,7.5,725,12,9.840659624
10,2.5,7.5,725,12,9.193451525
15,2.5,7.5,725,12,8.756301966
20,2.5,7.5,725,12,8.276127289
-50,3,0,725,12,0.271145161
-45,3,0,725,12,0.196339833
-40,3,0,725,12,0.149031307
-35,3,0,725,12,0.116649919
-30,3,0,725,12,0.093038723
-25,3,0,725,12,0.074854868
-20,3,0,725,12,0.060724117
-10,3,0,725,12,0.04004339
-5,3,0,725,12,0.033042204
0,3,0,725,12,0.027852955
5,3,0,725,12,0.024055316
10,3,0,725,12,0.021271827
15,3,0,725,12,0.01913142
20,3,0,725,12,0.017395175
-50,3,0.5,725,12,0.304746901
-45,3,0.5,725,12,0.21900979
-40,3,0.5,725,12,0.165531667
-35,3,0.5,725,12,0.129269246
-30,3,0.5,725,12,0.103061895
-25,3,0.5,725,12,0.082920791
-20,3,0.5,725,12,0.067315332
-10,3,0.5,725,12,0.044474219
-5,3,0.5,725,12,0.036599779
0,3,0.5,725,12,0.030731709
5,3,0.5,725,12,0.026422693
10,3,0.5,725,12,0.023279692
15,3,0.5,725,12,0.02089641
20,3,0.5,725,12,0.018963606
-50,3,1,725,12,0.365397772
-45,3,1,725,12,0.259254815
-40,3,1,725,12,0.194518808
-35,3,1,725,12,0.151278405
-30,3,1,725,12,0.120453148
-25,3,1,725,12,0.096858997
-20,3,1,725,12,0.078669416
-10,3,1,725,12,0.052069773
-5,3,1,725,12,0.042686606
0,3,1,725,12,0.035649441
5,3,1,725,12,0.030462181
10,3,1,725,12,0.026703216
15,3,1,725,12,0.023904254
20,3,1,725,12,0.021635347
-50,3,1.5,725,12,0.481718364
-45,3,1.5,725,12,0.334512849
-40,3,1.5,725,12,0.247845484
-35,3,1.5,725,12,0.191306127
-30,3,1.5,725,12,0.151822388
-25,3,1.5,725,12,0.12183632
-20,3,1.5,725,12,0.098912883
-10,3,1.5,725,12,0.06550773
-5,3,1.5,725,12,0.053421644
0,3,1.5,725,12,0.044300982
5,3,1.5,725,12,0.037555306
10,3,1.5,725,12,0.032707065
15,3,1.5,725,12,0.029174637
20,3,1.5,725,12,0.026313568
-50,3,2.5,725,12,1.256095778
-45,3,2.5,725,12,0.803679866
-40,3,2.5,725,12,0.565143421
-35,3,2.5,725,12,0.421365464
-30,3,2.5,725,12,0.327530931
-25,3,2.5,725,12,0.258872672
-20,3,2.5,725,12,0.208173058
-10,3,2.5,725,12,0.136242429
-5,3,2.5,725,12,0.109350387
0,3,2.5,725,12,0.089009079
5,3,2.5,725,12,0.073983607
10,3,2.5,725,12,0.063409591
15,3,2.5,725,12,0.056051201
20,3,2.5,725,12,0.050116156
-50,3,3.5,725,12,5.211966186
-45,3,3.5,725,12,3.190774442
-40,3,3.5,725,12,2.116848273
-35,3,3.5,725,12,1.492907288
-30,3,3.5,725,12,1.109508463
-25,3,3.5,725,12,0.844083464
-20,3,3.5,725,12,0.65846289
-10,3,3.5,725,12,0.411144331
-5,3,3.5,725,12,0.32122206
0,3,3.5,725,12,0.254870464
5,3,3.5,725,12,0.206929908
10,3,3.5,725,12,0.174175443
15,3,3.5,725,12,0.15229396
20,3,3.5,725,12,0.134828776
-50,3,4.5,725,12,12.37148377
-45,3,4.5,725,12,10.00911166
-40,3,4.5,725,12,7.965657622
-35,3,4.5,725,12,5.960964428
-30,3,4.5,725,12,4.520157459
-25,3,4.5,725,12,3.4385298
-20,3,4.5,725,12,2.651598811
-10,3,4.5,725,12,1.593976874
-5,3,4.5,725,12,1.213803091
0,3,4.5,725,12,0.938340276
5,3,4.5,725,12,0.743455582
10,3,4.5,725,12,0.614105176
15,3,4.5,725,12,0.530664813
20,3,4.5,725,12,0.464848906
-50,3,5,725,12,13.93307562
-45,3,5,725,12,12.71986716
-40,3,5,725,12,10.89815548
-35,3,5,725,12,9.328798878
-30,3,5,725,12,7.734637519
-25,3,5,725,12,6.153136141
-20,3,5,725,12,4.895947906
-10,3,5,725,12,3.052996313
-5,3,5,725,12,2.347689201
0,3,5,725,12,1.821440234
5,3,5,725,12,1.441889308
10,3,5,725,12,1.188674829
15,3,5,725,12,1.026332876
20,3,5,725,12,0.897662291
-50,3,7.5,725,12,16.72332925
-45,3,7.5,725,12,16.45361755
-40,3,7.5,725,12,14.75089363
-35,3,7.5,725,12,14.96139905
-30,3,7.5,725,12,15.07432463
-25,3,7.5,725,12,14.94091856
-20,3,7.5,725,12,14.44823353
-10,3,7.5,725,12,12.65820148
-5,3,7.5,725,12,11.63006035
0,3,7.5,725,12,10.670224
5,3,7.5,725,12,9.829430107
10,3,7.5,725,12,9.181122046
15,3,7.5,725,12,8.643586456
20,3,7.5,725,12,8.05938811
-50,-3,0,725,24,0.340366256
-45,-3,0,725,24,0.245618485
-40,-3,0,725,24,0.186693716
-35,-3,0,725,24,0.146955827
-30,-3,0,725,24,0.118515539
-25,-3,0,725,24,0.09640516
-20,-3,0,725,24,0.079213918
-10,-3,0,725,24,0.052779501
-5,-3,0,725,24,0.04278388
0,-3,0,725,24,0.035182381
5,-3,0,725,24,0.029558249
10,-3,0,725,24,0.025547531
15,-3,0,725,24,0.02265537
20,-3,0,725,24,0.020316999
-50,-3,0.5,725,24,0.425647391
-45,-3,0.5,725,24,0.305652944
-40,-3,0.5,725,24,0.231650888
-35,-3,0.5,725,24,0.182053463
-30,-3,0.5,725,24,0.146832368
-25,-3,0.5,725,24,0.119487555
-20,-3,0.5,725,24,0.0982669
-10,-3,0.5,725,24,0.065805176
-5,-3,0.5,725,24,0.053301973
0,-3,0.5,725,24,0.043733809
5,-3,0.5,725,24,0.036614165
10,-3,0.5,725,24,0.031543061
15,-3,0.5,725,24,0.027934544
20,-3,0.5,725,24,0.025014755
-50,-3,1,725,24,0.57319758
-45,-3,1,725,24,0.408225301
-40,-3,1,725,24,0.307901813
-35,-3,1,725,24,0.241291707
-30,-3,1,725,24,0.194463803
-25,-3,1,725,24,0.15820636
-20,-3,1,725,24,0.130163686
-10,-3,1,725,24,0.087534314
-5,-3,1,725,24,0.070828606
0,-3,1,725,24,0.057968482
5,-3,1,725,24,0.04835183
10,-3,1,725,24,0.041515917
15,-3,1,725,24,0.036713672
20,-3,1,725,24,0.032825459
-50,-3,1.5,725,24,0.843100219
-45,-3,1.5,725,24,0.591853661
-40,-3,1.5,725,24,0.442730115
-35,-3,1.5,725,24,0.345196299
-30,-3,1.5,725,24,0.277550775
-25,-3,1.5,725,24,0.225456819
-20,-3,1.5,725,24,0.185392202
-10,-3,1.5,725,24,0.124970121
-5,-3,1.5,725,24,0.10097246
0,-3,1.5,725,24,0.082414749
5,-3,1.5,725,24,0.068489885
10,-3,1.5,725,24,0.058619391
15,-3,1.5,725,24,0.051764133
20,-3,1.5,725,24,0.046211567
-50,-3,2.5,725,24,2.581500594
-45,-3,2.5,725,24,1.658330766
-40,-3,2.5,725,24,1.185585475
-35,-3,2.5,725,24,0.899159919
-30,-3,2.5,725,24,0.711057078
-25,-3,2.5,725,24,0.570806162
-20,-3,2.5,725,24,0.465786
-10,-3,2.5,725,24,0.311987083
-5,-3,2.5,725,24,0.250713268
0,-3,2.5,725,24,0.203329537
5,-3,2.5,725,24,0.167798089
10,-3,2.5,725,24,0.142826457
15,-3,2.5,725,24,0.125782109
20,-3,2.5,725,24,0.1119872
